event,horizon,target_ts,reason,bar_ts,age_seconds,p,bid,ask,spread,trade_p,contracts_last_hour,active_minutes_last_hour
KXNBAGAME-26FEB24CHACHI,1h,1771977600,included,1771977600.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,11772.0,57.0
KXNBAGAME-26FEB24CHACHI,5m,1771980900,included,1771980900.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,16803.0,58.0
KXNBAGAME-26FEB24GSWNOP,24h,1771894800,included,1771894680.0,120.0,0.475,0.46,0.49,0.02999999999999997,,15.0,3.0
KXNBAGAME-26FEB24GSWNOP,6h,1771959600,included,1771959600.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,5134.0,36.0
KXNBAGAME-26FEB24GSWNOP,1h,1771977600,included,1771977600.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,33383.0,56.0
KXNBAGAME-26FEB24GSWNOP,5m,1771980900,included,1771980900.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,86056.0,60.0
KXNBAGAME-26FEB24MIAMIL,24h,1771894800,included,1771894800.0,0.0,0.345,0.34,0.35,0.009999999999999953,,438.0,12.0
KXNBAGAME-26FEB24MIAMIL,6h,1771959600,included,1771959600.0,0.0,0.315,0.31,0.32,0.010000000000000009,,4047.0,32.0
KXNBAGAME-26FEB24MIAMIL,1h,1771977600,included,1771977600.0,0.0,0.325,0.32,0.33,0.010000000000000009,0.33,6526.0,49.0
KXNBAGAME-26FEB24MIAMIL,5m,1771980900,included,1771980900.0,0.0,0.325,0.32,0.33,0.010000000000000009,0.33,16482.0,59.0
KXNBAGAME-26FEB24BOSPHX,24h,1771898400,included,1771898340.0,60.0,0.295,0.29,0.3,0.010000000000000009,,607.0,9.0
KXNBAGAME-26FEB24BOSPHX,6h,1771963200,included,1771963080.0,120.0,0.335,0.33,0.34,0.010000000000000009,0.33,8910.0,39.0
KXNBAGAME-26FEB24BOSPHX,1h,1771981200,included,1771981200.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,7274.0,52.0
KXNBAGAME-26FEB24BOSPHX,5m,1771984500,included,1771984500.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,57098.0,59.0
KXNBAGAME-26FEB24MINPOR,24h,1771902000,included,1771901880.0,120.0,0.32,0.31,0.33,0.020000000000000018,0.33,188.0,8.0
KXNBAGAME-26FEB24MINPOR,6h,1771966800,included,1771966800.0,0.0,0.305,0.3,0.31,0.010000000000000009,0.31,681.0,26.0
KXNBAGAME-26FEB24MINPOR,1h,1771984800,included,1771984800.0,0.0,0.305,0.3,0.31,0.010000000000000009,0.31,4709.0,49.0
KXNBAGAME-26FEB24MINPOR,5m,1771988100,included,1771988100.0,0.0,0.315,0.31,0.32,0.010000000000000009,0.32,25501.0,53.0
KXNBAGAME-26FEB24ORLLAL,24h,1771903800,included,1771903800.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,3770.0,37.0
KXNBAGAME-26FEB24ORLLAL,6h,1771968600,included,1771968600.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.65,17912.0,55.0
KXNBAGAME-26FEB24ORLLAL,1h,1771986600,included,1771986600.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,68570.0,59.0
KXNBAGAME-26FEB24ORLLAL,5m,1771989900,included,1771989900.0,0.0,0.685,0.68,0.69,0.009999999999999898,0.69,156061.0,60.0
KXNBAGAME-26FEB25GSWMEM,24h,1771979400,included,1771979340.0,60.0,0.395,0.39,0.4,0.010000000000000009,,140.0,4.0
KXNBAGAME-26FEB25GSWMEM,6h,1772044200,included,1772044200.0,0.0,0.365,0.36,0.37,0.010000000000000009,0.37,7008.0,40.0
KXNBAGAME-26FEB25GSWMEM,1h,1772062200,included,1772062200.0,0.0,0.375,0.37,0.38,0.010000000000000009,0.38,33531.0,54.0
KXNBAGAME-26FEB25GSWMEM,5m,1772065500,included,1772065500.0,0.0,0.375,0.37,0.38,0.010000000000000009,0.38,47216.0,60.0
KXNBAGAME-26FEB25OKCDET,24h,1771979400,included,1771979280.0,120.0,0.675,0.67,0.68,0.010000000000000009,,2216.0,8.0
KXNBAGAME-26FEB25OKCDET,6h,1772044200,included,1772044200.0,0.0,0.755,0.75,0.76,0.010000000000000009,0.76,32529.0,58.0
KXNBAGAME-26FEB25OKCDET,1h,1772062200,included,1772062200.0,0.0,0.785,0.78,0.79,0.010000000000000009,0.79,74023.0,59.0
KXNBAGAME-26FEB25OKCDET,5m,1772065500,included,1772065500.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,106361.0,60.0
KXNBAGAME-26FEB25SASTOR,24h,1771979400,included,1771979400.0,0.0,0.31,0.3,0.32,0.020000000000000018,,303.0,5.0
KXNBAGAME-26FEB25SASTOR,6h,1772044200,included,1772044200.0,0.0,0.28500000000000003,0.28,0.29,0.009999999999999953,,11389.0,50.0
KXNBAGAME-26FEB25SASTOR,1h,1772062200,included,1772062200.0,0.0,0.315,0.31,0.32,0.010000000000000009,,54375.0,59.0
KXNBAGAME-26FEB25SASTOR,5m,1772065500,included,1772065500.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,66059.0,59.0
KXNBAGAME-26FEB25CLEMIL,24h,1771981200,included,1771981140.0,60.0,0.235,0.23,0.24,0.009999999999999981,,43.0,4.0
KXNBAGAME-26FEB25CLEMIL,6h,1772046000,bar_too_old,,300.0,,,,,,,
KXNBAGAME-26FEB25CLEMIL,1h,1772064000,included,1772064000.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,42422.0,59.0
KXNBAGAME-26FEB25CLEMIL,5m,1772067300,included,1772067300.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,395131.0,60.0
KXNBAGAME-26FEB25SACHOU,24h,1771981200,bar_too_old,,240.0,,,,,,,
KXNBAGAME-26FEB25SACHOU,6h,1772046000,included,1772046000.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,76479.0,37.0
KXNBAGAME-26FEB25SACHOU,1h,1772064000,included,1772064000.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,21317.0,54.0
KXNBAGAME-26FEB25SACHOU,5m,1772067300,included,1772067300.0,0.0,0.875,0.87,0.88,0.010000000000000009,0.88,199218.0,58.0
KXNBAGAME-26FEB25BOSDEN,24h,1771988400,included,1771988280.0,120.0,0.605,0.6,0.61,0.010000000000000009,,95.0,6.0
KXNBAGAME-26FEB25BOSDEN,6h,1772053200,included,1772053200.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,11593.0,54.0
KXNBAGAME-26FEB25BOSDEN,1h,1772071200,included,1772071200.0,0.0,0.5700000000000001,0.56,0.58,0.019999999999999907,0.58,36386.0,59.0
KXNBAGAME-26FEB25BOSDEN,5m,1772074500,included,1772074500.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,248140.0,60.0
KXNBAGAME-26FEB26CHAIND,24h,1772064000,included,1772063940.0,60.0,0.14,0.13,0.15,0.01999999999999999,,1167.0,19.0
KXNBAGAME-26FEB26CHAIND,6h,1772128800,included,1772128800.0,0.0,0.14,0.13,0.15,0.01999999999999999,0.15,24849.0,60.0
KXNBAGAME-26FEB26CHAIND,1h,1772146800,included,1772146800.0,0.0,0.14,0.13,0.15,0.01999999999999999,0.15,39295.0,60.0
KXNBAGAME-26FEB26CHAIND,5m,1772150100,included,1772150100.0,0.0,0.165,0.16,0.17,0.010000000000000009,0.17,99334.0,60.0
KXNBAGAME-26FEB26MIAPHI,24h,1772064000,included,1772063940.0,60.0,0.565,0.56,0.57,0.009999999999999898,0.57,543.0,13.0
KXNBAGAME-26FEB26MIAPHI,6h,1772128800,included,1772128800.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,265071.0,59.0
KXNBAGAME-26FEB26MIAPHI,1h,1772146800,included,1772146800.0,0.0,0.585,0.58,0.59,0.010000000000000009,0.59,68469.0,60.0
KXNBAGAME-26FEB26MIAPHI,5m,1772150100,included,1772150100.0,0.0,0.555,0.55,0.56,0.010000000000000009,0.56,171534.0,60.0
KXNBAGAME-26FEB26HOUORL,24h,1772065800,included,1772065800.0,0.0,0.45999999999999996,0.45,0.47,0.019999999999999962,0.47,239.0,6.0
KXNBAGAME-26FEB26HOUORL,6h,1772130600,included,1772130600.0,0.0,0.425,0.42,0.43,0.010000000000000009,0.43,7092.0,38.0
KXNBAGAME-26FEB26HOUORL,1h,1772148600,included,1772148600.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,34520.0,60.0
KXNBAGAME-26FEB26HOUORL,5m,1772151900,included,1772151900.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,49028.0,60.0
KXNBAGAME-26FEB26SASBKN,24h,1772065800,included,1772065800.0,0.0,0.15000000000000002,0.14,0.16,0.01999999999999999,,45.0,2.0
KXNBAGAME-26FEB26SASBKN,6h,1772130600,included,1772130600.0,0.0,0.16999999999999998,0.16,0.18,0.01999999999999999,,4799.0,31.0
KXNBAGAME-26FEB26SASBKN,1h,1772148600,included,1772148600.0,0.0,0.185,0.18,0.19,0.010000000000000009,0.19,45173.0,48.0
KXNBAGAME-26FEB26SASBKN,5m,1772151900,included,1772151900.0,0.0,0.175,0.17,0.18,0.009999999999999981,0.18,32235.0,58.0
KXNBAGAME-26FEB26WASATL,24h,1772065800,included,1772065800.0,0.0,0.815,0.81,0.82,0.009999999999999898,,6.0,2.0
KXNBAGAME-26FEB26WASATL,6h,1772130600,included,1772130600.0,0.0,0.795,0.79,0.8,0.010000000000000009,0.8,31459.0,39.0
KXNBAGAME-26FEB26WASATL,1h,1772148600,included,1772148600.0,0.0,0.815,0.81,0.82,0.009999999999999898,0.82,9764.0,52.0
KXNBAGAME-26FEB26WASATL,5m,1772151900,included,1772151900.0,0.0,0.815,0.81,0.82,0.009999999999999898,0.81,38939.0,56.0
KXNBAGAME-26FEB26PORCHI,24h,1772067600,included,1772067540.0,60.0,0.375,0.36,0.39,0.030000000000000027,,2645.0,7.0
KXNBAGAME-26FEB26PORCHI,6h,1772132400,included,1772132400.0,0.0,0.375,0.37,0.38,0.010000000000000009,0.38,6488.0,37.0
KXNBAGAME-26FEB26PORCHI,1h,1772150400,included,1772150400.0,0.0,0.38,0.37,0.39,0.020000000000000018,0.39,19267.0,56.0
KXNBAGAME-26FEB26PORCHI,5m,1772153700,included,1772153700.0,0.0,0.405,0.4,0.41,0.009999999999999953,0.41,54136.0,57.0
KXNBAGAME-26FEB26SACDAL,24h,1772069400,included,1772069400.0,0.0,0.675,0.67,0.68,0.010000000000000009,,0.0,0.0
KXNBAGAME-26FEB26SACDAL,6h,1772134200,included,1772134200.0,0.0,0.715,0.71,0.72,0.010000000000000009,0.72,4589.0,31.0
KXNBAGAME-26FEB26SACDAL,1h,1772152200,included,1772152200.0,0.0,0.74,0.73,0.75,0.020000000000000018,0.75,8606.0,57.0
KXNBAGAME-26FEB26SACDAL,5m,1772155500,included,1772155500.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,17393.0,58.0
KXNBAGAME-26FEB26LALPHX,24h,1772071200,included,1772071140.0,60.0,0.33999999999999997,0.33,0.35,0.019999999999999962,,357.0,10.0
KXNBAGAME-26FEB26LALPHX,6h,1772136000,included,1772136000.0,0.0,0.345,0.34,0.35,0.009999999999999953,,7655.0,38.0
KXNBAGAME-26FEB26LALPHX,1h,1772154000,included,1772154000.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,14444.0,55.0
KXNBAGAME-26FEB26LALPHX,5m,1772157300,included,1772157300.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,15838.0,59.0
KXNBAGAME-26FEB26NOPUTA,24h,1772071200,included,1772071200.0,0.0,0.365,0.35,0.38,0.030000000000000027,0.38,12.0,1.0
KXNBAGAME-26FEB26NOPUTA,6h,1772136000,included,1772136000.0,0.0,0.305,0.3,0.31,0.010000000000000009,0.31,1711.0,38.0
KXNBAGAME-26FEB26NOPUTA,1h,1772154000,included,1772153940.0,60.0,0.325,0.32,0.33,0.010000000000000009,0.33,13936.0,53.0
KXNBAGAME-26FEB26NOPUTA,5m,1772157300,included,1772157300.0,0.0,0.32,0.31,0.33,0.020000000000000018,0.33,13285.0,55.0
KXNBAGAME-26FEB26MINLAC,24h,1772074800,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26FEB26MINLAC,6h,1772139600,included,1772139600.0,0.0,0.265,0.26,0.27,0.010000000000000009,0.27,44024.0,38.0
KXNBAGAME-26FEB26MINLAC,1h,1772157600,included,1772157600.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,38556.0,53.0
KXNBAGAME-26FEB26MINLAC,5m,1772160900,included,1772160900.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,84460.0,60.0
KXNBAGAME-26FEB27CLEDET,24h,1772150400,included,1772150400.0,0.0,0.725,0.72,0.73,0.010000000000000009,0.73,1132.0,21.0
KXNBAGAME-26FEB27CLEDET,6h,1772215200,included,1772215200.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,54862.0,59.0
KXNBAGAME-26FEB27CLEDET,1h,1772233200,included,1772233200.0,0.0,0.715,0.71,0.72,0.010000000000000009,0.72,409147.0,60.0
KXNBAGAME-26FEB27CLEDET,5m,1772236500,included,1772236500.0,0.0,0.745,0.74,0.75,0.010000000000000009,0.75,429293.0,60.0
KXNBAGAME-26FEB27BKNBOS,24h,1772152200,included,1772152200.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,639.0,16.0
KXNBAGAME-26FEB27BKNBOS,6h,1772217000,included,1772217000.0,0.0,0.915,0.91,0.92,0.010000000000000009,0.92,23789.0,52.0
KXNBAGAME-26FEB27BKNBOS,1h,1772235000,included,1772235000.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.91,162838.0,55.0
KXNBAGAME-26FEB27BKNBOS,5m,1772238300,included,1772238300.0,0.0,0.905,0.9,0.91,0.010000000000000009,0.9,190467.0,60.0
KXNBAGAME-26FEB27NYKMIL,24h,1772154000,included,1772153940.0,60.0,0.27,0.26,0.28,0.020000000000000018,,1791.0,20.0
KXNBAGAME-26FEB27NYKMIL,6h,1772218800,included,1772218800.0,0.0,0.255,0.25,0.26,0.010000000000000009,0.26,6974.0,48.0
KXNBAGAME-26FEB27NYKMIL,1h,1772236800,included,1772236800.0,0.0,0.275,0.27,0.28,0.010000000000000009,0.28,78167.0,59.0
KXNBAGAME-26FEB27NYKMIL,5m,1772240100,included,1772240100.0,0.0,0.275,0.27,0.28,0.010000000000000009,0.28,164195.0,60.0
KXNBAGAME-26FEB27MEMDAL,24h,1772155800,included,1772155800.0,0.0,0.67,0.66,0.68,0.020000000000000018,,67.0,4.0
KXNBAGAME-26FEB27MEMDAL,6h,1772220600,included,1772220540.0,60.0,0.625,0.62,0.63,0.010000000000000009,,9335.0,49.0
KXNBAGAME-26FEB27MEMDAL,1h,1772238600,included,1772238600.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.65,20406.0,60.0
KXNBAGAME-26FEB27MEMDAL,5m,1772241900,included,1772241900.0,0.0,0.645,0.64,0.65,0.010000000000000009,0.65,40561.0,59.0
KXNBAGAME-26FEB27DENOKC,24h,1772159400,included,1772159400.0,0.0,0.74,0.73,0.75,0.020000000000000018,,373.0,8.0
KXNBAGAME-26FEB27DENOKC,6h,1772224200,included,1772224200.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.73,13222.0,50.0
KXNBAGAME-26FEB27DENOKC,1h,1772242200,included,1772242200.0,0.0,0.705,0.7,0.71,0.010000000000000009,0.71,22702.0,59.0
KXNBAGAME-26FEB27DENOKC,5m,1772245500,included,1772245500.0,0.0,0.695,0.69,0.7,0.010000000000000009,0.7,164429.0,60.0
KXNBAGAME-26FEB28PORCHA,24h,1772215200,included,1772215140.0,60.0,0.685,0.67,0.7,0.029999999999999916,0.7,546.0,17.0
KXNBAGAME-26FEB28PORCHA,6h,1772280000,included,1772280000.0,0.0,0.745,0.74,0.75,0.010000000000000009,0.75,22041.0,43.0
KXNBAGAME-26FEB28PORCHA,1h,1772298000,included,1772298000.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,51688.0,60.0
KXNBAGAME-26FEB28PORCHA,5m,1772301300,included,1772301300.0,0.0,0.715,0.71,0.72,0.010000000000000009,0.72,139124.0,60.0
KXNBAGAME-26FEB28HOUMIA,24h,1772224200,included,1772224200.0,0.0,0.375,0.37,0.38,0.010000000000000009,0.38,144.0,10.0
KXNBAGAME-26FEB28HOUMIA,6h,1772289000,included,1772289000.0,0.0,0.43,0.42,0.44,0.020000000000000018,0.44,4152.0,43.0
KXNBAGAME-26FEB28HOUMIA,1h,1772307000,included,1772307000.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,61146.0,60.0
KXNBAGAME-26FEB28HOUMIA,5m,1772310300,included,1772310300.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,137672.0,60.0
KXNBAGAME-26FEB28TORWAS,24h,1772236800,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26FEB28TORWAS,6h,1772301600,included,1772301600.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,5762.0,54.0
KXNBAGAME-26FEB28TORWAS,1h,1772319600,included,1772319600.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,44480.0,60.0
KXNBAGAME-26FEB28TORWAS,5m,1772322900,included,1772322900.0,0.0,0.125,0.12,0.13,0.010000000000000009,0.13,324493.0,60.0
KXNBAGAME-26FEB28LALGSW,24h,1772242200,included,1772242200.0,0.0,0.41000000000000003,0.4,0.42,0.019999999999999962,0.42,1632.0,18.0
KXNBAGAME-26FEB28LALGSW,6h,1772307000,included,1772307000.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,9722.0,54.0
KXNBAGAME-26FEB28LALGSW,1h,1772325000,included,1772325000.0,0.0,0.405,0.4,0.41,0.009999999999999953,0.41,91912.0,60.0
KXNBAGAME-26FEB28LALGSW,5m,1772328300,included,1772328300.0,0.0,0.395,0.39,0.4,0.010000000000000009,0.4,211217.0,60.0
KXNBAGAME-26FEB28NOPUTA,24h,1772245800,included,1772245740.0,60.0,0.31,0.3,0.32,0.020000000000000018,0.32,558.0,10.0
KXNBAGAME-26FEB28NOPUTA,6h,1772310600,included,1772310600.0,0.0,0.315,0.31,0.32,0.010000000000000009,0.32,6644.0,47.0
KXNBAGAME-26FEB28NOPUTA,1h,1772328600,included,1772328600.0,0.0,0.315,0.31,0.32,0.010000000000000009,0.32,26700.0,60.0
KXNBAGAME-26FEB28NOPUTA,5m,1772331900,included,1772331900.0,0.0,0.335,0.33,0.34,0.010000000000000009,0.34,154259.0,60.0
KXNBAGAME-26MAR01SASNYK,24h,1772301600,bar_too_old,,480.0,,,,,,,
KXNBAGAME-26MAR01SASNYK,6h,1772366400,included,1772366400.0,0.0,0.475,0.47,0.48,0.010000000000000009,0.48,9546.0,39.0
KXNBAGAME-26MAR01SASNYK,1h,1772384400,included,1772384400.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,107813.0,60.0
KXNBAGAME-26MAR01SASNYK,5m,1772387700,included,1772387700.0,0.0,0.485,0.48,0.49,0.010000000000000009,0.48,314324.0,60.0
KXNBAGAME-26MAR01CLEBKN,24h,1772310600,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR01CLEBKN,6h,1772375400,included,1772375400.0,0.0,0.16999999999999998,0.16,0.18,0.01999999999999999,0.18,3424.0,23.0
KXNBAGAME-26MAR01CLEBKN,1h,1772393400,included,1772393400.0,0.0,0.14500000000000002,0.14,0.15,0.009999999999999981,0.15,15503.0,54.0
KXNBAGAME-26MAR01CLEBKN,5m,1772396700,included,1772396700.0,0.0,0.165,0.16,0.17,0.010000000000000009,0.17,135517.0,57.0
KXNBAGAME-26MAR01MILCHI,24h,1772310600,bar_too_old,,1800.0,,,,,,,
KXNBAGAME-26MAR01MILCHI,6h,1772375400,included,1772375340.0,60.0,0.405,0.4,0.41,0.009999999999999953,0.41,15317.0,27.0
KXNBAGAME-26MAR01MILCHI,1h,1772393400,included,1772393400.0,0.0,0.43,0.42,0.44,0.020000000000000018,0.44,8186.0,49.0
KXNBAGAME-26MAR01MILCHI,5m,1772396700,included,1772396700.0,0.0,0.445,0.44,0.45,0.010000000000000009,0.45,26277.0,57.0
KXNBAGAME-26MAR01MINDEN,24h,1772310600,bar_too_old,,180.0,,,,,,,
KXNBAGAME-26MAR01MINDEN,6h,1772375400,included,1772375400.0,0.0,0.595,0.59,0.6,0.010000000000000009,0.6,5598.0,51.0
KXNBAGAME-26MAR01MINDEN,1h,1772393400,included,1772393400.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.57,48038.0,60.0
KXNBAGAME-26MAR01MINDEN,5m,1772396700,included,1772396700.0,0.0,0.575,0.57,0.58,0.010000000000000009,0.58,235315.0,60.0
KXNBAGAME-26MAR01MEMIND,24h,1772316000,included,1772315940.0,60.0,0.49,0.48,0.5,0.020000000000000018,,48.0,1.0
KXNBAGAME-26MAR01MEMIND,6h,1772380800,included,1772380800.0,0.0,0.515,0.51,0.52,0.010000000000000009,,747.0,18.0
KXNBAGAME-26MAR01MEMIND,1h,1772398800,included,1772398800.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,16435.0,44.0
KXNBAGAME-26MAR01MEMIND,5m,1772402100,included,1772402100.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,76137.0,52.0
KXNBAGAME-26MAR01DETORL,24h,1772319600,included,1772319600.0,0.0,0.33,0.32,0.34,0.020000000000000018,,250.0,2.0
KXNBAGAME-26MAR01DETORL,6h,1772384400,included,1772384400.0,0.0,0.345,0.34,0.35,0.009999999999999953,0.35,1230.0,26.0
KXNBAGAME-26MAR01DETORL,1h,1772402400,included,1772402340.0,60.0,0.345,0.34,0.35,0.009999999999999953,0.35,21049.0,54.0
KXNBAGAME-26MAR01DETORL,5m,1772405700,included,1772405700.0,0.0,0.33999999999999997,0.33,0.35,0.019999999999999962,0.35,45414.0,56.0
KXNBAGAME-26MAR01PORATL,24h,1772319600,bar_too_old,,660.0,,,,,,,
KXNBAGAME-26MAR01PORATL,6h,1772384400,included,1772384400.0,0.0,0.665,0.66,0.67,0.010000000000000009,0.67,2629.0,36.0
KXNBAGAME-26MAR01PORATL,1h,1772402400,included,1772402400.0,0.0,0.675,0.67,0.68,0.010000000000000009,,53620.0,49.0
KXNBAGAME-26MAR01PORATL,5m,1772405700,included,1772405700.0,0.0,0.675,0.67,0.68,0.010000000000000009,0.68,19640.0,56.0
KXNBAGAME-26MAR01OKCDAL,24h,1772326800,included,1772326800.0,0.0,0.12,0.11,0.13,0.020000000000000004,0.12,2119.0,24.0
KXNBAGAME-26MAR01OKCDAL,6h,1772391600,included,1772391540.0,60.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,9398.0,49.0
KXNBAGAME-26MAR01OKCDAL,1h,1772409600,included,1772409600.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.1,91862.0,60.0
KXNBAGAME-26MAR01OKCDAL,5m,1772412900,included,1772412900.0,0.0,0.095,0.09,0.1,0.010000000000000009,0.1,182113.0,60.0
KXNBAGAME-26MAR01PHIBOS,24h,1772326800,bar_too_old,,360.0,,,,,,,
KXNBAGAME-26MAR01PHIBOS,6h,1772391600,included,1772391480.0,120.0,0.765,0.76,0.77,0.010000000000000009,0.77,6026.0,38.0
KXNBAGAME-26MAR01PHIBOS,1h,1772409600,included,1772409600.0,0.0,0.765,0.76,0.77,0.010000000000000009,0.77,92136.0,60.0
KXNBAGAME-26MAR01PHIBOS,5m,1772412900,included,1772412900.0,0.0,0.755,0.75,0.76,0.010000000000000009,0.76,109866.0,60.0
KXNBAGAME-26MAR01NOPLAC,24h,1772330400,included,1772330340.0,60.0,0.695,0.69,0.7,0.010000000000000009,,764.0,8.0
KXNBAGAME-26MAR01NOPLAC,6h,1772395200,included,1772395200.0,0.0,0.755,0.75,0.76,0.010000000000000009,,537.0,18.0
KXNBAGAME-26MAR01NOPLAC,1h,1772413200,included,1772413200.0,0.0,0.735,0.73,0.74,0.010000000000000009,0.74,63985.0,59.0
KXNBAGAME-26MAR01NOPLAC,5m,1772416500,included,1772416500.0,0.0,0.745,0.74,0.75,0.010000000000000009,0.75,213103.0,59.0
KXNBAGAME-26MAR01SACLAL,24h,1772332200,included,1772332200.0,0.0,0.84,0.83,0.85,0.020000000000000018,,723.0,12.0
KXNBAGAME-26MAR01SACLAL,6h,1772397000,included,1772397000.0,0.0,0.865,0.86,0.87,0.010000000000000009,0.87,5333.0,25.0
KXNBAGAME-26MAR01SACLAL,1h,1772415000,included,1772415000.0,0.0,0.855,0.85,0.86,0.010000000000000009,0.86,70965.0,60.0
KXNBAGAME-26MAR01SACLAL,5m,1772418300,included,1772418300.0,0.0,0.865,0.86,0.87,0.010000000000000009,0.87,306265.0,60.0
KXNBAGAME-26MAR02HOUWAS,24h,1772409600,included,1772409540.0,60.0,0.13,0.12,0.14,0.020000000000000018,0.14,6010.0,13.0
KXNBAGAME-26MAR02HOUWAS,6h,1772474400,included,1772474400.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,23900.0,53.0
KXNBAGAME-26MAR02HOUWAS,1h,1772492400,included,1772492400.0,0.0,0.11499999999999999,0.11,0.12,0.009999999999999995,0.12,68620.0,59.0
KXNBAGAME-26MAR02HOUWAS,5m,1772495700,included,1772495700.0,0.0,0.10500000000000001,0.1,0.11,0.009999999999999995,0.11,100151.0,59.0
KXNBAGAME-26MAR02BOSMIL,24h,1772411400,included,1772411400.0,0.0,0.28500000000000003,0.27,0.3,0.02999999999999997,0.28,3329.0,15.0
KXNBAGAME-26MAR02BOSMIL,6h,1772476200,included,1772476200.0,0.0,0.365,0.36,0.37,0.010000000000000009,0.37,586175.0,50.0
KXNBAGAME-26MAR02BOSMIL,1h,1772494200,included,1772494200.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,189070.0,60.0
KXNBAGAME-26MAR02BOSMIL,5m,1772497500,included,1772497500.0,0.0,0.435,0.43,0.44,0.010000000000000009,0.44,860172.0,60.0
KXNBAGAME-26MAR02DENUTA,24h,1772416800,included,1772416800.0,0.0,0.175,0.17,0.18,0.009999999999999981,,287.0,8.0
KXNBAGAME-26MAR02DENUTA,6h,1772481600,included,1772481600.0,0.0,0.155,0.15,0.16,0.010000000000000009,0.16,10008.0,47.0
KXNBAGAME-26MAR02DENUTA,1h,1772499600,included,1772499600.0,0.0,0.165,0.16,0.17,0.010000000000000009,0.17,20462.0,58.0
KXNBAGAME-26MAR02DENUTA,5m,1772502900,included,1772502900.0,0.0,0.165,0.16,0.17,0.010000000000000009,0.17,54400.0,59.0
KXNBAGAME-26MAR02LACGSW,24h,1772420400,included,1772420400.0,0.0,0.49,0.48,0.5,0.020000000000000018,,1561.0,40.0
KXNBAGAME-26MAR02LACGSW,6h,1772485200,included,1772485200.0,0.0,0.49,0.48,0.5,0.020000000000000018,0.5,9592.0,53.0
KXNBAGAME-26MAR02LACGSW,1h,1772503200,included,1772503200.0,0.0,0.485,0.48,0.49,0.010000000000000009,0.49,88840.0,60.0
KXNBAGAME-26MAR02LACGSW,5m,1772506500,included,1772506500.0,0.0,0.495,0.49,0.5,0.010000000000000009,0.5,293836.0,60.0
KXNBAGAME-26MAR03DALCHA,24h,1772496000,included,1772495940.0,60.0,0.8200000000000001,0.81,0.83,0.019999999999999907,0.83,4892.0,8.0
KXNBAGAME-26MAR03DALCHA,6h,1772560800,included,1772560800.0,0.0,0.855,0.85,0.86,0.010000000000000009,0.86,4051.0,39.0
KXNBAGAME-26MAR03DALCHA,1h,1772578800,included,1772578800.0,0.0,0.855,0.85,0.86,0.010000000000000009,0.86,40028.0,59.0
